expID,plate,strain,carbonSource,growthRate,maxLnOD,lagPhase
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,N-Acetyl-D-Galactosamine,-0.001203904,-1.731040719,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,N-Acetyl-Neuraminic Acid,0.081176299,-0.840951342,20.91877778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,beta-D-Allose,0.00717704,-1.853422129,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Amygdalin,0.014575725,-1.746403757,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Arabinose,0.008086485,-1.532939923,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Arabitol,0.01601862,-1.48810566,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Arabitol,0.015958454,-1.794563414,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Arbutin,0.01390868,-1.838222368,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,2-Deoxy-D-Ribose,0.015690009,-1.740686177,0.709111111
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,i-Erythritol,0.018093659,-1.857899251,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Fucose,0.008009651,-1.88387479,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,3-0-beta-D-Galactopyranosyl-D-Arabinose,0.032085741,-1.850236439,0.709111111
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Gentiobiose,0.005798791,-1.7939619,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Glucose,0.003857793,-1.872102249,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Lactitol,0.006333776,-1.816462108,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Melezitose,0.015912834,-1.786175056,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Maltitol,0.013748174,-1.764338909,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,a-Methyl-D-Glucoside,0.011119832,-1.80241602,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,beta-Methyl-D-Galactoside,0.01685055,-1.787369106,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,3-Methyl Glucose,0.014877803,-1.808498776,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,beta-Methyl-D-Glucuronic Acid,0.008261114,-1.902467542,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,alpha-Methyl-D-Mannoside,0.021625097,-1.818925113,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,beta-Methyl-D-Xyloside,0.016827631,-1.847695098,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Palatinose,0.024961902,-1.848964961,0.354555556
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Raffinose,0.014442089,-1.875358479,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Salicin,0.007044542,-1.893127956,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Sedoheptulosan,0.024105085,-1.847695098,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Sorbose,0.009555291,-1.817692807,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Stachyose,0.023803653,-1.719252814,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Tagatose,-0.004972816,-1.801809765,0.531833333
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Turanose,0.020287049,-1.737839642,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Xylitol,0.012078026,-1.793360748,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,N-Acetyl-D-Glucosaminitol,0.023662308,-1.813391744,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,gamma-Amino Butyric Acid,0.059889704,-0.7815413,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,delta-Amino Valeric Acid,0.026499833,-1.127320409,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Butyric Acid,0.024661672,-1.158999416,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Capric Acid,0.014089772,-0.719285828,0.886388889
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Caproic Acid,0.046286884,-0.993171745,0.177277778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Citraconic Acid,0.017688177,-1.510497976,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Citramalic Acid,0.037528688,-1.405681102,4.609222222
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Glucosamine,0.011445901,-1.443499822,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,2-Hydroxy Benzoic Acid,0.019220412,-1.940027461,1.5955
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,4-Hydroxy Benzoic Acid,0.045702155,-0.968110502,0.177277778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,beta-Hydroxy Butyric Acid,0.015018126,-1.159636979,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,gamma-Hydroxy Butyric Acid,0.020394549,-1.670781568,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,a-Keto-Valeric Acid,0.00669278,-1.771956831,0.531833333
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Itaconic Acid,0.085023594,-0.99425226,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,5-Keto-D-Gluconic Acid,0.011005688,-1.845793322,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Lactic Acid Methyl Ester,0.034066028,-1.449873374,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Malonic Acid,0.035286623,-1.368454436,6.736555556
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Melibionic Acid,-0.010890969,-1.744685023,0.177277778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Oxalic Acid,0.000411247,-1.79637004,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Oxalomalic Acid,0.027124935,-1.518683564,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Quinic Acid,0.024428156,-1.343234843,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,"D-Ribono-1,4-Lactone",0.002815614,-1.85087269,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Sebacic Acid,0.015550013,-1.344385006,23.9325
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Sorbic Acid,0.021787891,-1.218071727,0.354555556
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Succinamic Acid,0.04636403,-1.254915237,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D-Tartaric Acid,0.017776693,-1.595041996,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Tartaric Acid,0.016934013,-1.828838436,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Acetamide,0.024514046,-1.716466474,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Alaninamide,0.020796355,-1.395536919,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,N-Acetyl-L-Glutamic Acid,0.037091631,-0.857314562,0.177277778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Arginine,0.003709567,-1.464904792,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Glycine,0.014853952,-1.420885785,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Histidine,0.053494206,-1.127629245,7.268388889
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Homoserine,0.003557609,-2.036382024,27.65533333
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Hydroxy-L-Proline,0.045488167,-1.006215467,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Isoleucine,0.029626312,-1.153279665,5.495611111
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Leucine,0.004613778,-1.207311722,0.886388889
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Lysine,0.015372708,-1.622016667,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Methionine,-0.012328769,-1.565899588,0.709111111
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Ornithine,0.000240922,-1.462311834,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Phenylalanine,0.011725637,-1.517770723,15.60044444
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Pyroglutamic Acid,0.063292584,-0.9380252,6.027444444
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,L-Valine,0.003186894,-1.707050736,0.177277778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,"D,L-Carnitine",0.012545114,-1.489435109,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Sec-Butylamine,-0.007865482,-1.928266696,0.531833333
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,D.L-Octopamine,0.07726297,-0.973919807,6.913833333
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Putrescine,0.10142125,-1.020818249,0.354555556
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,Dihydroxy Acetone,0.016125444,-1.612944021,1.063666667
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,"2,3-Butanediol",0.021573357,-1.843263328,0
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,"2,3-Butanone",0.018479578,-1.917322693,0.177277778
biolog_growth_curves_2016_09_28_Day20T3_PM2_PY,PM2,Day20T3,3-Hydroxy 2-Butanone,0.011209135,-1.835711339,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Negative Control,0.031771331,-1.832581486,38.46927778
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Arabinose,-0.016686032,-1.954749113,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,N-Acetyl-DGlucosamine,0.073591119,-1.072359885,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Saccharic Acid,0.001881184,-1.875358479,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Succinic Acid,0.115694796,-0.989130299,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Galactose,-0.020279759,-1.470981173,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Aspartic Acid,0.050317649,-0.968110502,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Proline,0.096418868,-0.560716382,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Alanine,0.047124901,-1.063631313,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Trehalose,0.080617399,-1.650259898,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Mannose,0.014776532,-1.763172028,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Dulcitol,0.008777272,-1.910542992,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Serine,0.019848925,-1.585233241,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Sorbitol,-0.004615748,-1.907170351,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glycerol,0.068107716,-0.863935508,4.609222222
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Fucose,0.004441546,-1.61194107,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Glucuronic Acid,-0.005874787,-1.775492458,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Gluconic Acid,0.13461249,-0.747181097,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,"D,L-alpha-GlycerolPhosphate",0.037130099,-1.535722904,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Xylose,-0.00983531,-1.715354108,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Lactic Acid,0.077833411,-1.193362604,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Formic Acid,0.009691563,-1.857899251,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Mannitol,0.014878611,-1.083822234,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Glutamic Acid,0.042887454,-0.785481762,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Glucose-6-Phosphate,0.015090303,-1.873403411,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Galactonic Acid-gamma-Lactone,0.033207739,-1.277260562,35.101
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,"D,L-Malic Acid",0.091605463,-1.064210865,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Ribose,-0.00931587,-1.574553491,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Tween 20,0.133830801,-1.003483925,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Rhamnose,-0.01283798,-1.889151839,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Fructose,0.022583341,-1.24688028,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Acetic Acid,0.062120395,-1.100514054,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-D-Glucose,0.132334367,-0.547316779,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Maltose,-0.010680192,-1.899790219,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Melibiose,-0.004012681,-1.890475488,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Thymidine,0.00800702,-1.855978084,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Asparagine,0.070305645,-0.843737553,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Aspartic Acid,-0.012787864,-1.901797614,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Glucosaminic Acid,-0.003369939,-1.861109581,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,"1,2-Propanediol",-0.040631079,-1.84200068,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Tween 40,0.140535934,-0.770244203,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-Keto-Glutaric Acid,0.128556617,-0.879958831,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-Keto-Butyric Acid,0.045991503,-1.693907086,0.354555556
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-Methyl-DGalactoside,0.008313615,-1.85150944,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-D-Lactose,-0.00486387,-1.919365629,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Lactulose,-0.009502759,-1.882559843,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Sucrose,0.001157384,-1.875358479,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Uridine,0.009608671,-1.644547062,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Glutamine,0.116125107,-0.689952236,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,m-Tartaric Acid,0.001920633,-1.256319263,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Glucose-1-Phosphate,-0.003165822,-1.820776426,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Fructose-6-Phosphate,0.00206857,-1.736703259,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Tween 80,0.144524836,-0.725050755,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-Hydroxy Glutaric Acid-gamma-Lactone,0.002795778,-1.45585883,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,alpha-Hydroxy Butyric Acid,0.041813712,-1.744112852,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,beta-Methyl-DGlucoside,0.008379719,-1.847060771,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Adonitol,-0.003005365,-1.879935126,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Maltotriose,-0.007239911,-1.848964961,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,2-Deoxy Adenosine,-0.01037214,-1.798180026,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Adenosine,-0.035031498,-1.61999344,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glycyl-L-Aspartic Acid,0.013199241,-1.455430098,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Citric Acid,0.130852495,-0.818030352,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,m-Inositol,-0.008907205,-1.838851112,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Threonine,0.006596265,-1.899790219,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Fumaric Acid,0.129014315,-1.010326699,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Bromo Succinic Acid,0.074520138,-1.384296384,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Propionic Acid,0.073532637,-1.115351595,0.177277778
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Mucic Acid,-0.072423799,-1.767847657,0.177277778
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glycolic Acid,-0.003805088,-1.874054675,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glyoxylic Acid,0.01266808,-1.9132494,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Cellobiose,-0.013484417,-1.884532913,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Inosine,0.017652789,-1.256319263,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glycyl-LGlutamic Acid,0.015809361,-1.558744797,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Tricarballylic Acid,0.009549193,-1.836338505,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Serine,0.020120223,-1.669187915,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Threonine,0.009974699,-1.699362648,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Alanine,0.046004882,-0.905598092,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Alanyl-Glycine,0.000612886,-1.289530646,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Acetoacetic Acid,-0.011201008,-1.662311363,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,N-Acetyl-beta-D Mannosamine,0.026583342,-1.777265014,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Mono Methyl Succinate,0.040236246,-1.24098266,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Methyl Pyruvate,0.033648438,-1.560171694,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Malic Acid,0.023344669,-1.695540574,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Malic Acid,0.134264605,-1.055552828,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glycyl-L-Proline,0.06926936,-0.736890113,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,p-Hydroxy Phenyl Acetic Acid,0.13315212,-0.65720106,0.177277778
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,m-Hydroxy Phenyl Acetic Acid,0.007396097,-1.493434227,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Tyramine,0.077744778,-0.733136197,5.672888889
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Psicose,0.00208443,-1.841369954,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Lyxose,0.017014367,-1.609437898,26.05983333
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Glucuronamide,-0.00962072,-1.933092606,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Pyruvic Acid,0.05241499,-1.059007036,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,L-Galactonic Acid-gamma-Lactone,0.004003328,-1.891800793,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,D-Galacturonic Acid,0.085985494,-1.179930805,29.78266667
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,Phenylethylamine,0.001757076,-2.009915454,0
biolog_growth_curves_2016_10_06_Day20T3_PM1_PY,PM1,Day20T3,2-Aminoethan,0.058751488,-0.945204763,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Negative Control,-0.01209186,-1.842631805,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Chondroitin Sulfate C,-0.0222782,-1.769606702,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,alpha-Cyclodextrin,-0.002747185,-1.80241602,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,beta-Cyclodextrin,-0.04090228,-1.538979464,0.177277778
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,gamma-Cyclodextrin,-0.013648858,-1.859824212,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Dextrin,0.011668643,-1.767261995,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Gelatin,-0.011994438,-1.902467542,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Glycogen,-0.00468912,-1.819541837,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Inulin,0.007051367,-1.711470625,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Laminarin,-0.028432346,-1.861109581,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Mannan,-0.022286673,-1.906497166,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Pectin,-0.01399329,-1.806670125,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,N-Acetyl-D-Galactosamine,-0.015496071,-1.778448467,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,N-Acetyl-Neuraminic Acid,-0.010756074,-1.830084564,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,beta-D-Allose,-0.007858398,-1.84389525,0.177277778
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Amygdalin,-0.011594238,-1.675577742,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,D-Arabinose,-0.007304146,-1.551169016,0.177277778
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,D-Arabitol,-0.007294898,-1.635268641,0.177277778
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,L-Arabitol,-0.011290433,-1.853422129,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Arbutin,-0.013600062,-1.852146597,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,2-Deoxy-D-Ribose,4.59E-05,-1.829461306,0.886388889
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,i-Erythritol,-0.009866511,-1.864330154,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,D-Fucose,-0.012259494,-1.894456882,0.177277778
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,3-0-beta-D-Galactopyranosyl-D-Arabinose,0.024253755,-1.868856492,0.886388889
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Gentiobiose,-0.012123497,-1.88519137,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,L-Glucose,-0.017750263,-1.799388506,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Lactitol,-0.007461348,-1.864975535,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,D-Melezitose,-0.008204664,-1.696631106,0
biolog_growth_curves_2016_10_19_Day20T3_PM2_LJD,PM2,Day20T3,Maltitol,-0.010406957,-1.814618758,0
