wellID,replicate,media,strain,timeTidy,data
Day0Anc_1,1,LB,Day0Anc,14.89366667,1.041499972
Day0Anc_1,1,LB,Day0Anc,15.07097222,1.047600031
Day0Anc_1,1,LB,Day0Anc,15.24827778,1.051800013
Day0Anc_1,1,LB,Day0Anc,15.42558333,1.056599975
Day0Anc_1,1,LB,Day0Anc,15.60288889,1.061400056
Day0Anc_1,1,LB,Day0Anc,15.78019444,1.065799952
Day0Anc_1,1,LB,Day0Anc,15.9575,1.071200013
Day0Anc_1,1,LB,Day0Anc,16.13480556,1.073699951
Day0Anc_1,1,LB,Day0Anc,16.31211111,1.07980001
Day0Anc_1,1,LB,Day0Anc,16.48941667,1.084800005
Day0Anc_1,1,LB,Day0Anc,16.66672222,1.086599946
Day0Anc_1,1,LB,Day0Anc,16.84402778,1.09739995
Day0Anc_1,1,LB,Day0Anc,17.02133333,1.093899965
Day0Anc_1,1,LB,Day0Anc,17.19863889,1.099499941
Day0Anc_1,1,LB,Day0Anc,17.37594444,1.104900002
Day0Anc_1,1,LB,Day0Anc,17.55325,1.105999947
Day0Anc_1,1,LB,Day0Anc,17.73055556,1.111299992
Day0Anc_1,1,LB,Day0Anc,17.90786111,1.116700053
Day0Anc_1,1,LB,Day0Anc,18.08516667,1.117200017
Day0Anc_1,1,LB,Day0Anc,18.26247222,1.121000051
Day0Anc_1,1,LB,Day0Anc,18.43977778,1.12559998
Day0Anc_1,1,LB,Day0Anc,18.61708333,1.128600001
Day0Anc_1,1,LB,Day0Anc,18.79438889,1.132300019
Day0Anc_1,1,LB,Day0Anc,18.97169444,1.136399984
Day0Anc_1,1,LB,Day0Anc,19.149,1.137599945
Day0Anc_1,1,LB,Day0Anc,19.32630556,1.140300035
Day0Anc_1,1,LB,Day0Anc,19.50361111,1.142199993
Day0Anc_1,1,LB,Day0Anc,19.68091667,1.145099998
Day0Anc_1,1,LB,Day0Anc,19.85822222,1.146299958
Day0Anc_1,1,LB,Day0Anc,20.03552778,1.150500059
Day0Anc_1,1,LB,Day0Anc,20.21283333,1.151000023
Day0Anc_1,1,LB,Day0Anc,20.39013889,1.158100009
Day0Anc_1,1,LB,Day0Anc,20.56744444,1.158599973
Day0Anc_1,1,LB,Day0Anc,20.74475,1.163699985
Day0Anc_1,1,LB,Day0Anc,20.92205556,1.161599994
Day0Anc_1,1,LB,Day0Anc,21.09936111,1.162999988
Day0Anc_1,1,LB,Day0Anc,21.27666667,1.164000034
Day0Anc_1,1,LB,Day0Anc,21.45397222,1.165599942
Day0Anc_1,1,LB,Day0Anc,21.63127778,1.169499993
Day0Anc_1,1,LB,Day0Anc,21.80858333,1.169700027
Day0Anc_1,1,LB,Day0Anc,21.98588889,1.171000004
Day0Anc_1,1,LB,Day0Anc,22.16319444,1.172700047
Day0Anc_1,1,LB,Day0Anc,22.3405,1.173699975
Day0Anc_1,1,LB,Day0Anc,22.51780556,1.174399972
Day0Anc_1,1,LB,Day0Anc,22.69511111,1.177899957
Day0Anc_1,1,LB,Day0Anc,22.87241667,1.173499942
Day0Anc_1,1,LB,Day0Anc,23.04972222,1.175099969
Day0Anc_1,1,LB,Day0Anc,23.22702778,1.178500056
Day0Anc_1,1,LB,Day0Anc,23.40433333,1.17990005
Day0Anc_1,1,LB,Day0Anc,23.58163889,1.182000041
Day0Anc_1,1,LB,Day0Anc,23.75894444,1.183300018
Day0Anc_1,1,LB,Day0Anc,23.93625,1.184200048
Day0Anc_1,1,LB,Day0Anc,24.11355556,1.185700059
Day0Anc_1,1,LB,Day0Anc,24.29086111,1.184900045
Day0Anc_1,1,LB,Day0Anc,24.46816667,1.187100053
Day0Anc_1,1,LB,Day0Anc,24.64547222,1.18840003
Day0Anc_1,1,LB,Day0Anc,24.82277778,1.189599991
Day0Anc_1,1,LB,Day0Anc,25.00008333,1.190099955
Day0Anc_1,1,LB,Day0Anc,25.17738889,1.190999985
Day0Anc_1,1,LB,Day0Anc,25.35469444,1.190600038
Day0Anc_1,1,LB,Day0Anc,25.532,1.191799998
Day0Anc_1,1,LB,Day0Anc,25.70930556,1.192000031
Day0Anc_1,1,LB,Day0Anc,25.88661111,1.191100001
Day0Anc_1,1,LB,Day0Anc,26.06391667,1.191300035
Day0Anc_1,1,LB,Day0Anc,26.24122222,1.195700049
Day0Anc_1,1,LB,Day0Anc,26.41852778,1.193300009
Day0Anc_1,1,LB,Day0Anc,26.59583333,1.191900015
Day0Anc_1,1,LB,Day0Anc,26.77313889,1.192800045
Day0Anc_1,1,LB,Day0Anc,26.95044444,1.190600038
Day0Anc_1,1,LB,Day0Anc,27.12775,1.190299988
Day0Anc_1,1,LB,Day0Anc,27.30505556,1.187999964
Day0Anc_1,1,LB,Day0Anc,27.48236111,1.18840003
Day0Anc_1,1,LB,Day0Anc,27.65966667,1.18780005
Day0Anc_1,1,LB,Day0Anc,27.83697222,1.185899973
Day0Anc_1,1,LB,Day0Anc,28.01427778,1.183300018
Day0Anc_1,1,LB,Day0Anc,28.19158333,1.182199955
Day0Anc_1,1,LB,Day0Anc,28.36888889,1.181800008
Day0Anc_1,1,LB,Day0Anc,28.54619444,1.178900003
Day0Anc_1,1,LB,Day0Anc,28.7235,1.179499984
Day0Anc_1,1,LB,Day0Anc,28.90080556,1.1796
Day0Anc_1,1,LB,Day0Anc,29.07811111,1.177399993
Day0Anc_1,1,LB,Day0Anc,29.25541667,1.17809999
Day0Anc_1,1,LB,Day0Anc,29.43272222,1.17809999
Day0Anc_1,1,LB,Day0Anc,29.61002778,1.174800038
Day0Anc_1,1,LB,Day0Anc,29.78733333,1.171399951
Day0Anc_1,1,LB,Day0Anc,29.96463889,1.176300049
Day0Anc_1,1,LB,Day0Anc,30.14194444,1.163599968
Day0Anc_1,1,LB,Day0Anc,30.31925,1.161999941
Day0Anc_1,1,LB,Day0Anc,30.49655556,1.158400059
