wellID,replicate,media ,strain,timeTidy,data
border,1,N-Acetyl-D-Glucosamine,blank,13.82983333,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,14.00713889,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,14.18444444,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,14.36175,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,14.53905556,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,14.71636111,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,14.89366667,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,15.07097222,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,15.24827778,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,15.42558333,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,15.60288889,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,15.78019444,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,15.9575,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,16.13480556,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,16.31211111,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,16.48941667,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,16.66672222,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,16.84402778,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,17.02133333,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,17.19863889,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,17.37594444,0.085199997
border,1,N-Acetyl-D-Glucosamine,blank,17.55325,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,17.73055556,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,17.90786111,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,18.08516667,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,18.26247222,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,18.43977778,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,18.61708333,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,18.79438889,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,18.97169444,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,19.149,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,19.32630556,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,19.50361111,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,19.68091667,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,19.85822222,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,20.03552778,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,20.21283333,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,20.39013889,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,20.56744444,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,20.74475,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,20.92205556,0.085199997
border,1,N-Acetyl-D-Glucosamine,blank,21.09936111,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,21.27666667,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,21.45397222,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,21.63127778,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,21.80858333,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,21.98588889,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,22.16319444,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,22.3405,0.085199997
border,1,N-Acetyl-D-Glucosamine,blank,22.51780556,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,22.69511111,0.084899999
border,1,N-Acetyl-D-Glucosamine,blank,22.87241667,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,23.04972222,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,23.22702778,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,23.40433333,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,23.58163889,0.084899999
border,1,N-Acetyl-D-Glucosamine,blank,23.75894444,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,23.93625,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,24.11355556,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,24.29086111,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,24.46816667,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,24.64547222,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,24.82277778,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,25.00008333,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,25.17738889,0.0854
border,1,N-Acetyl-D-Glucosamine,blank,25.35469444,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,25.532,0.085500002
border,1,N-Acetyl-D-Glucosamine,blank,25.70930556,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,25.88661111,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,26.06391667,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,26.24122222,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,26.41852778,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,26.59583333,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,26.77313889,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,26.95044444,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,27.12775,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,27.30505556,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,27.48236111,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,27.65966667,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,27.83697222,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,28.01427778,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,28.19158333,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,28.36888889,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,28.54619444,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,28.7235,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,28.90080556,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,29.07811111,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,29.25541667,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,29.43272222,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,29.61002778,0.085299999
border,1,N-Acetyl-D-Glucosamine,blank,29.78733333,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,29.96463889,0.0858
border,1,N-Acetyl-D-Glucosamine,blank,30.14194444,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,30.31925,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,30.49655556,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,30.67386111,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,30.85116667,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,31.02847222,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,31.20577778,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,31.38308333,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,31.56038889,0.086300001
border,1,N-Acetyl-D-Glucosamine,blank,31.73769444,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,31.915,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,32.09230556,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,32.26961111,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,32.44691667,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,32.62422222,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,32.80152778,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,32.97883333,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,33.15613889,0.085100003
border,1,N-Acetyl-D-Glucosamine,blank,33.33344444,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,33.51075,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,33.68805556,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,33.86536111,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,34.04266667,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,34.21997222,0.085699998
border,1,N-Acetyl-D-Glucosamine,blank,34.39727778,0.0867
border,1,N-Acetyl-D-Glucosamine,blank,34.57458333,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,34.75188889,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,34.92919444,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,35.1065,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,35.28380556,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,35.46111111,0.085600004
border,1,N-Acetyl-D-Glucosamine,blank,35.63841667,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,35.81572222,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,35.99302778,0.086199999
border,1,N-Acetyl-D-Glucosamine,blank,36.17033333,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,36.34763889,0.086499996
border,1,N-Acetyl-D-Glucosamine,blank,36.52494444,0.086400002
border,1,N-Acetyl-D-Glucosamine,blank,36.70225,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,36.87955556,0.086599998
border,1,N-Acetyl-D-Glucosamine,blank,37.05686111,0.086000003
border,1,N-Acetyl-D-Glucosamine,blank,37.23416667,0.086499996
border,1,N-Acetyl-D-Glucosamine,blank,37.41147222,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,37.58877778,0.085900001
border,1,N-Acetyl-D-Glucosamine,blank,37.76608333,0.086099997
border,1,N-Acetyl-D-Glucosamine,blank,37.94338889,0.086099997
