wellID,replicate,media,expLabel,timeTidy,data
Day0Anc_3,1,LB,Day0Anc,5.851083333,0.425300002
Day0Anc_3,1,LB,Day0Anc,6.028388889,0.4463
Day0Anc_3,1,LB,Day0Anc,6.205694444,0.459699988
Day0Anc_3,1,LB,Day0Anc,6.383,0.479000002
Day0Anc_3,1,LB,Day0Anc,6.560305556,0.497000009
Day0Anc_3,1,LB,Day0Anc,6.737611111,0.507499993
Day0Anc_3,1,LB,Day0Anc,6.914916667,0.52759999
Day0Anc_3,1,LB,Day0Anc,7.092222222,0.547100008
Day0Anc_3,1,LB,Day0Anc,7.269527778,0.565100014
Day0Anc_3,1,LB,Day0Anc,7.446833333,0.576799989
Day0Anc_3,1,LB,Day0Anc,7.624138889,0.59740001
Day0Anc_3,1,LB,Day0Anc,7.801444444,0.61619997
Day0Anc_3,1,LB,Day0Anc,7.97875,0.637199998
Day0Anc_3,1,LB,Day0Anc,8.156055556,0.647300005
Day0Anc_3,1,LB,Day0Anc,8.333361111,0.6602
Day0Anc_3,1,LB,Day0Anc,8.510666667,0.663999975
Day0Anc_3,1,LB,Day0Anc,8.687972222,0.685100019
Day0Anc_3,1,LB,Day0Anc,8.865277778,0.69690001
Day0Anc_3,1,LB,Day0Anc,9.042583333,0.709200025
Day0Anc_3,1,LB,Day0Anc,9.219888889,0.7227
Day0Anc_3,1,LB,Day0Anc,9.397194444,0.744300008
Day0Anc_3,1,LB,Day0Anc,9.5745,0.753099978
Day0Anc_3,1,LB,Day0Anc,9.751805556,0.765699983
Day0Anc_3,1,LB,Day0Anc,9.929111111,0.771700025
Day0Anc_3,1,LB,Day0Anc,10.10641667,0.786000013
Day0Anc_3,1,LB,Day0Anc,10.28372222,0.799000025
Day0Anc_3,1,LB,Day0Anc,10.46102778,0.8125
Day0Anc_3,1,LB,Day0Anc,10.63833333,0.817200005
Day0Anc_3,1,LB,Day0Anc,10.81563889,0.831799984
Day0Anc_3,1,LB,Day0Anc,10.99294444,0.843699992
Day0Anc_3,1,LB,Day0Anc,11.17025,0.850499988
Day0Anc_3,1,LB,Day0Anc,11.34755556,0.862699986
Day0Anc_3,1,LB,Day0Anc,11.52486111,0.871599972
Day0Anc_3,1,LB,Day0Anc,11.70216667,0.881099999
Day0Anc_3,1,LB,Day0Anc,11.87947222,0.889599979
Day0Anc_3,1,LB,Day0Anc,12.05677778,0.897199988
Day0Anc_3,1,LB,Day0Anc,12.23408333,0.905600011
Day0Anc_3,1,LB,Day0Anc,12.41138889,0.913200021
Day0Anc_3,1,LB,Day0Anc,12.58869444,0.922100008
Day0Anc_3,1,LB,Day0Anc,12.766,0.929199994
Day0Anc_3,1,LB,Day0Anc,12.94330556,0.93690002
Day0Anc_3,1,LB,Day0Anc,13.12061111,0.943199992
Day0Anc_3,1,LB,Day0Anc,13.29791667,0.949699998
Day0Anc_3,1,LB,Day0Anc,13.47522222,0.957199991
Day0Anc_3,1,LB,Day0Anc,13.65252778,0.963699996
Day0Anc_3,1,LB,Day0Anc,13.82983333,0.969299972
Day0Anc_3,1,LB,Day0Anc,14.00713889,0.975600004
Day0Anc_3,1,LB,Day0Anc,14.18444444,0.981000006
Day0Anc_3,1,LB,Day0Anc,14.36175,0.987500012
Day0Anc_3,1,LB,Day0Anc,14.53905556,0.990400016
Day0Anc_3,1,LB,Day0Anc,14.71636111,0.994599998
Day0Anc_3,1,LB,Day0Anc,14.89366667,1.00150001
Day0Anc_3,1,LB,Day0Anc,15.07097222,1.006700039
Day0Anc_3,1,LB,Day0Anc,15.24827778,1.014899969
Day0Anc_3,1,LB,Day0Anc,15.42558333,1.019000053
Day0Anc_3,1,LB,Day0Anc,15.60288889,1.024600029
Day0Anc_3,1,LB,Day0Anc,15.78019444,1.033400059
Day0Anc_3,1,LB,Day0Anc,15.9575,1.037299991
Day0Anc_3,1,LB,Day0Anc,16.13480556,1.043499947
Day0Anc_3,1,LB,Day0Anc,16.31211111,1.049100041
Day0Anc_3,1,LB,Day0Anc,16.48941667,1.054399967
Day0Anc_3,1,LB,Day0Anc,16.66672222,1.060199976
Day0Anc_3,1,LB,Day0Anc,16.84402778,1.066400051
Day0Anc_3,1,LB,Day0Anc,17.02133333,1.070000052
Day0Anc_3,1,LB,Day0Anc,17.19863889,1.076099992
Day0Anc_3,1,LB,Day0Anc,17.37594444,1.079900026
Day0Anc_3,1,LB,Day0Anc,17.55325,1.082499981
Day0Anc_3,1,LB,Day0Anc,17.73055556,1.086400032
Day0Anc_3,1,LB,Day0Anc,17.90786111,1.091400027
Day0Anc_3,1,LB,Day0Anc,18.08516667,1.095100045
Day0Anc_3,1,LB,Day0Anc,18.26247222,1.101099968
Day0Anc_3,1,LB,Day0Anc,18.43977778,1.104200006
Day0Anc_3,1,LB,Day0Anc,18.61708333,1.107800007
Day0Anc_3,1,LB,Day0Anc,18.79438889,1.110299945
Day0Anc_3,1,LB,Day0Anc,18.97169444,1.114500046
Day0Anc_3,1,LB,Day0Anc,19.149,1.119099975
Day0Anc_3,1,LB,Day0Anc,19.32630556,1.120900035
Day0Anc_3,1,LB,Day0Anc,19.50361111,1.124500036
Day0Anc_3,1,LB,Day0Anc,19.68091667,1.126999974
Day0Anc_3,1,LB,Day0Anc,19.85822222,1.130499959
Day0Anc_3,1,LB,Day0Anc,20.03552778,1.133999944
Day0Anc_3,1,LB,Day0Anc,20.21283333,1.136399984
Day0Anc_3,1,LB,Day0Anc,20.39013889,1.139899969
Day0Anc_3,1,LB,Day0Anc,20.56744444,1.143399954
Day0Anc_3,1,LB,Day0Anc,20.74475,1.145599961
Day0Anc_3,1,LB,Day0Anc,20.92205556,1.147500038
Day0Anc_3,1,LB,Day0Anc,21.09936111,1.150699973
Day0Anc_3,1,LB,Day0Anc,21.27666667,1.153900027
Day0Anc_3,1,LB,Day0Anc,21.45397222,1.156399965
Day0Anc_3,1,LB,Day0Anc,21.63127778,1.159399986
Day0Anc_3,1,LB,Day0Anc,21.80858333,1.162099957
Day0Anc_3,1,LB,Day0Anc,21.98588889,1.165300012
Day0Anc_3,1,LB,Day0Anc,22.16319444,1.168200016
Day0Anc_3,1,LB,Day0Anc,22.3405,1.17019999
Day0Anc_3,1,LB,Day0Anc,22.51780556,1.172099948
Day0Anc_3,1,LB,Day0Anc,22.69511111,1.173599958
Day0Anc_3,1,LB,Day0Anc,22.87241667,1.175400019
Day0Anc_3,1,LB,Day0Anc,23.04972222,1.176200032
Day0Anc_3,1,LB,Day0Anc,23.22702778,1.179700017
Day0Anc_3,1,LB,Day0Anc,23.40433333,1.180999994
Day0Anc_3,1,LB,Day0Anc,23.58163889,1.181599975
Day0Anc_3,1,LB,Day0Anc,23.75894444,1.183500051
Day0Anc_3,1,LB,Day0Anc,23.93625,1.184800029
Day0Anc_3,1,LB,Day0Anc,24.11355556,1.18780005
Day0Anc_3,1,LB,Day0Anc,24.29086111,1.18780005
Day0Anc_3,1,LB,Day0Anc,24.46816667,1.192399979
Day0Anc_3,1,LB,Day0Anc,24.64547222,1.212599993
Day0Anc_3,1,LB,Day0Anc,24.82277778,1.193799973
Day0Anc_3,1,LB,Day0Anc,25.00008333,1.1954
Day0Anc_3,1,LB,Day0Anc,25.17738889,1.19599998
Day0Anc_3,1,LB,Day0Anc,25.35469444,1.197100043
Day0Anc_3,1,LB,Day0Anc,25.532,1.200199962
Day0Anc_3,1,LB,Day0Anc,25.70930556,1.199000001
Day0Anc_3,1,LB,Day0Anc,25.88661111,1.204100013
Day0Anc_3,1,LB,Day0Anc,26.06391667,1.20449996
Day0Anc_3,1,LB,Day0Anc,26.24122222,1.204399943
Day0Anc_3,1,LB,Day0Anc,26.41852778,1.20599997
Day0Anc_3,1,LB,Day0Anc,26.59583333,1.207100034
Day0Anc_3,1,LB,Day0Anc,26.77313889,1.206699967
Day0Anc_3,1,LB,Day0Anc,26.95044444,1.207100034
Day0Anc_3,1,LB,Day0Anc,27.12775,1.208099961
Day0Anc_3,1,LB,Day0Anc,27.30505556,1.207599998
Day0Anc_3,1,LB,Day0Anc,27.48236111,1.212100029
Day0Anc_3,1,LB,Day0Anc,27.65966667,1.209200025
Day0Anc_3,1,LB,Day0Anc,27.83697222,1.210100055
Day0Anc_3,1,LB,Day0Anc,28.01427778,1.211300015
Day0Anc_3,1,LB,Day0Anc,28.19158333,1.211199999
Day0Anc_3,1,LB,Day0Anc,28.36888889,1.211899996
Day0Anc_3,1,LB,Day0Anc,28.54619444,1.212800026
Day0Anc_3,1,LB,Day0Anc,28.7235,1.216799974
Day0Anc_3,1,LB,Day0Anc,28.90080556,1.21570003
Day0Anc_3,1,LB,Day0Anc,29.07811111,1.215499997
Day0Anc_3,1,LB,Day0Anc,29.25541667,1.216799974
Day0Anc_3,1,LB,Day0Anc,29.43272222,1.216500044
Day0Anc_3,1,LB,Day0Anc,29.61002778,1.217100024
Day0Anc_3,1,LB,Day0Anc,29.78733333,1.216799974
Day0Anc_3,1,LB,Day0Anc,29.96463889,1.217399955
Day0Anc_3,1,LB,Day0Anc,30.14194444,1.216699958
Day0Anc_3,1,LB,Day0Anc,30.31925,1.215000033
Day0Anc_3,1,LB,Day0Anc,30.49655556,1.21510005
Day0Anc_3,1,LB,Day0Anc,30.67386111,1.21420002
Day0Anc_3,1,LB,Day0Anc,30.85116667,1.212100029
Day0Anc_3,1,LB,Day0Anc,31.02847222,1.210700035
Day0Anc_3,1,LB,Day0Anc,31.20577778,1.210700035
Day0Anc_3,1,LB,Day0Anc,31.38308333,1.209400058
Day0Anc_3,1,LB,Day0Anc,31.56038889,1.206400037
Day0Anc_3,1,LB,Day0Anc,31.73769444,1.20570004
Day0Anc_3,1,LB,Day0Anc,31.915,1.202900052
Day0Anc_3,1,LB,Day0Anc,32.09230556,1.269600034
Day0Anc_3,1,LB,Day0Anc,32.26961111,1.280699968
Day0Anc_3,1,LB,Day0Anc,32.44691667,1.260800004
Day0Anc_3,1,LB,Day0Anc,32.62422222,1.279700041
Day0Anc_3,1,LB,Day0Anc,32.80152778,1.280699968
Day0Anc_3,1,LB,Day0Anc,32.97883333,1.199300051
Day0Anc_3,1,LB,Day0Anc,33.15613889,1.195500016
Day0Anc_3,1,LB,Day0Anc,33.33344444,1.19690001
Day0Anc_3,1,LB,Day0Anc,33.51075,1.195799947
Day0Anc_3,1,LB,Day0Anc,33.68805556,1.193500042
Day0Anc_3,1,LB,Day0Anc,33.86536111,1.190999985
Day0Anc_3,1,LB,Day0Anc,34.04266667,1.189200044
Day0Anc_3,1,LB,Day0Anc,34.21997222,1.187000036
Day0Anc_3,1,LB,Day0Anc,34.39727778,1.182999969
Day0Anc_3,1,LB,Day0Anc,34.57458333,1.180699944
Day0Anc_3,1,LB,Day0Anc,34.75188889,1.177600026
Day0Anc_3,1,LB,Day0Anc,34.92919444,1.177899957
Day0Anc_3,1,LB,Day0Anc,35.1065,1.17719996
Day0Anc_3,1,LB,Day0Anc,35.28380556,1.174399972
Day0Anc_3,1,LB,Day0Anc,35.46111111,1.16900003
Day0Anc_3,1,LB,Day0Anc,35.63841667,1.168099999
Day0Anc_3,1,LB,Day0Anc,35.81572222,1.161900043
Day0Anc_3,1,LB,Day0Anc,35.99302778,1.161000013
Day0Anc_3,1,LB,Day0Anc,36.17033333,1.159199953
Day0Anc_3,1,LB,Day0Anc,36.34763889,1.157400012
Day0Anc_3,1,LB,Day0Anc,36.52494444,1.156800032
Day0Anc_3,1,LB,Day0Anc,36.70225,1.153800011
Day0Anc_3,1,LB,Day0Anc,36.87955556,1.156399965
Day0Anc_3,1,LB,Day0Anc,37.05686111,1.152999997
Day0Anc_3,1,LB,Day0Anc,37.23416667,1.14989996
Day0Anc_3,1,LB,Day0Anc,37.41147222,1.148399949
Day0Anc_3,1,LB,Day0Anc,37.58877778,1.144199967
Day0Anc_3,1,LB,Day0Anc,37.76608333,1.143599987
Day0Anc_3,1,LB,Day0Anc,37.94338889,1.141299963
Day0Anc_3,1,LB,Day0Anc,38.12069444,1.137799978
Day0Anc_3,1,LB,Day0Anc,38.298,1.131000042
Day0Anc_3,1,LB,Day0Anc,38.47530556,1.128600001
Day0Anc_3,1,LB,Day0Anc,38.65261111,1.123700023
Day0Anc_3,1,LB,Day0Anc,38.82991667,1.120000005
Day0Anc_3,1,LB,Day0Anc,39.00722222,1.121600032
Day0Anc_3,1,LB,Day0Anc,39.18452778,1.122400045
Day0Anc_3,1,LB,Day0Anc,39.36183333,1.127699971
Day0Anc_3,1,LB,Day0Anc,39.53913889,1.129500031
Day0Anc_3,1,LB,Day0Anc,39.71644444,1.125200033
Day0Anc_3,1,LB,Day0Anc,39.89375,1.117300034
Day0Anc_3,1,LB,Day0Anc,40.07105556,1.108500004
Day0Anc_3,1,LB,Day0Anc,40.24836111,1.106099963
Day0Anc_3,1,LB,Day0Anc,40.42566667,1.100499988
Day0Anc_3,1,LB,Day0Anc,40.60297222,1.098500013
Day0Anc_3,1,LB,Day0Anc,40.78027778,1.100200057
Day0Anc_3,1,LB,Day0Anc,40.95758333,1.092300057
Day0Anc_3,1,LB,Day0Anc,41.13488889,1.08889997
Day0Anc_3,1,LB,Day0Anc,41.31219444,1.083999991
Day0Anc_3,1,LB,Day0Anc,41.4895,1.083099961
Day0Anc_3,1,LB,Day0Anc,41.66680556,1.08070004
Day0Anc_3,1,LB,Day0Anc,41.84411111,1.078299999
Day0Anc_3,1,LB,Day0Anc,42.02141667,1.08010006
Day0Anc_3,1,LB,Day0Anc,42.19872222,1.078600049
Day0Anc_3,1,LB,Day0Anc,42.37602778,1.077100039
Day0Anc_3,1,LB,Day0Anc,42.55333333,1.074000001
Day0Anc_3,1,LB,Day0Anc,42.73063889,1.071099997
Day0Anc_3,1,LB,Day0Anc,42.90794444,1.066100001
Day0Anc_3,1,LB,Day0Anc,43.08525,1.063199997
Day0Anc_3,1,LB,Day0Anc,43.26255556,1.059999943
Day0Anc_3,1,LB,Day0Anc,43.43986111,1.055999994
Day0Anc_3,1,LB,Day0Anc,43.61716667,1.052899957
Day0Anc_3,1,LB,Day0Anc,43.79447222,1.052299976
Day0Anc_3,1,LB,Day0Anc,43.97177778,1.050199986
Day0Anc_3,1,LB,Day0Anc,44.14908333,1.047899961
Day0Anc_3,1,LB,Day0Anc,44.32638889,1.045899987
Day0Anc_3,1,LB,Day0Anc,44.50369444,1.04279995
Day0Anc_3,1,LB,Day0Anc,44.681,1.039700031
Day0Anc_3,1,LB,Day0Anc,44.85830556,1.038699985
Day0Anc_3,1,LB,Day0Anc,45.03561111,1.037400007
Day0Anc_3,1,LB,Day0Anc,45.21291667,1.036599994
Day0Anc_3,1,LB,Day0Anc,45.39022222,1.034600019
Day0Anc_3,1,LB,Day0Anc,45.56752778,1.032600045
Day0Anc_3,1,LB,Day0Anc,45.74483333,1.030400038
Day0Anc_3,1,LB,Day0Anc,45.92213889,1.02699995
Day0Anc_3,1,LB,Day0Anc,46.09944444,1.023399949
Day0Anc_3,1,LB,Day0Anc,46.27675,1.01760006
Day0Anc_3,1,LB,Day0Anc,46.45405556,1.011999965
Day0Anc_3,1,LB,Day0Anc,46.63136111,1.007799983
Day0Anc_3,1,LB,Day0Anc,46.80866667,1.003299952
Day0Anc_3,1,LB,Day0Anc,46.98597222,0.998300016
Day0Anc_3,1,LB,Day0Anc,47.16327778,0.991999984
Day0Anc_3,1,LB,Day0Anc,47.34058333,0.975499988
Day0Anc_3,1,LB,Day0Anc,47.51788889,0.960200012
Day0Anc_3,1,LB,Day0Anc,47.69519444,0.949800014
Day0Anc_3,1,LB,Day0Anc,47.8725,0.944199979
Day0Anc_3,1,LB,Day0Anc,48.04980556,0.934499979
blank_0,1,N-Acetyl-D-Glucosamine,blank,0,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.177305556,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.354611111,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.531916667,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.709222222,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,0.886527778,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.063833333,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.241138889,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.418444444,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.59575,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.773055556,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,1.950361111,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.127666667,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.304972222,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.482277778,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.659583333,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,2.836888889,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.014194444,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.1915,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.368805556,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.546111111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.723416667,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,3.900722222,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.078027778,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.255333333,0.083700001
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.432638889,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.609944444,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.78725,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,4.964555556,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.141861111,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.319166667,0.083899997
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.496472222,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.673777778,0.083899997
blank_0,1,N-Acetyl-D-Glucosamine,blank,5.851083333,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.028388889,0.083899997
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.205694444,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.383,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.560305556,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.737611111,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,6.914916667,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.092222222,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.269527778,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.446833333,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.624138889,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.801444444,0.083700001
blank_0,1,N-Acetyl-D-Glucosamine,blank,7.97875,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.156055556,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.333361111,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.510666667,0.083899997
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.687972222,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,8.865277778,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.042583333,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.219888889,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.397194444,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.5745,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.751805556,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,9.929111111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.10641667,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.28372222,0.083800003
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.46102778,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.63833333,0.083800003
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.81563889,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,10.99294444,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.17025,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.34755556,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.52486111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.70216667,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,11.87947222,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.05677778,0.083700001
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.23408333,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.41138889,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.58869444,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.766,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,12.94330556,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.12061111,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.29791667,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.47522222,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.65252778,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,13.82983333,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,14.00713889,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,14.18444444,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,14.36175,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,14.53905556,0.083800003
blank_0,1,N-Acetyl-D-Glucosamine,blank,14.71636111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,14.89366667,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,15.07097222,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,15.24827778,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,15.42558333,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,15.60288889,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,15.78019444,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,15.9575,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,16.13480556,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,16.31211111,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,16.48941667,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,16.66672222,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,16.84402778,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,17.02133333,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,17.19863889,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,17.37594444,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,17.55325,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,17.73055556,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,17.90786111,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,18.08516667,0.083999999
blank_0,1,N-Acetyl-D-Glucosamine,blank,18.26247222,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,18.43977778,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,18.61708333,0.084399998
blank_0,1,N-Acetyl-D-Glucosamine,blank,18.79438889,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,18.97169444,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,19.149,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,19.32630556,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,19.50361111,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,19.68091667,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,19.85822222,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,20.03552778,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,20.21283333,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,20.39013889,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,20.56744444,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,20.74475,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,20.92205556,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,21.09936111,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,21.27666667,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,21.45397222,0.0845
blank_0,1,N-Acetyl-D-Glucosamine,blank,21.63127778,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,21.80858333,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,21.98588889,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,22.16319444,0.084200002
blank_0,1,N-Acetyl-D-Glucosamine,blank,22.3405,0.084100001
blank_0,1,N-Acetyl-D-Glucosamine,blank,22.51780556,0.084299996
blank_0,1,N-Acetyl-D-Glucosamine,blank,22.69511111,0.083999999
