wellID,replicate,media,expLabel,timeTidy,data
M1_2,1,LB,M1,4.432638889,0.187800005
M1_2,1,LB,M1,4.609944444,0.209999993
M1_2,1,LB,M1,4.78725,0.232899994
M1_2,1,LB,M1,4.964555556,0.25060001
M1_2,1,LB,M1,5.141861111,0.272799999
M1_2,1,LB,M1,5.319166667,0.291500002
M1_2,1,LB,M1,5.496472222,0.312099993
M1_2,1,LB,M1,5.673777778,0.333900005
M1_2,1,LB,M1,5.851083333,0.345800012
M1_2,1,LB,M1,6.028388889,0.363799989
M1_2,1,LB,M1,6.205694444,0.385800004
M1_2,1,LB,M1,6.383,0.400299996
M1_2,1,LB,M1,6.560305556,0.424299985
M1_2,1,LB,M1,6.737611111,0.435699999
M1_2,1,LB,M1,6.914916667,0.447699994
M1_2,1,LB,M1,7.092222222,0.475899994
M1_2,1,LB,M1,7.269527778,0.48300001
M1_2,1,LB,M1,7.446833333,0.500199974
M1_2,1,LB,M1,7.624138889,0.523599982
M1_2,1,LB,M1,7.801444444,0.537299991
M1_2,1,LB,M1,7.97875,0.561800003
M1_2,1,LB,M1,8.156055556,0.571399987
M1_2,1,LB,M1,8.333361111,0.593200028
M1_2,1,LB,M1,8.510666667,0.595399976
M1_2,1,LB,M1,8.687972222,0.609000027
M1_2,1,LB,M1,8.865277778,0.630200028
M1_2,1,LB,M1,9.042583333,0.649399996
M1_2,1,LB,M1,9.219888889,0.657199979
M1_2,1,LB,M1,9.397194444,0.677699983
M1_2,1,LB,M1,9.5745,0.694000006
M1_2,1,LB,M1,9.751805556,0.708999991
M1_2,1,LB,M1,9.929111111,0.719099998
M1_2,1,LB,M1,10.10641667,0.736599982
M1_2,1,LB,M1,10.28372222,0.745299995
M1_2,1,LB,M1,10.46102778,0.759199977
M1_2,1,LB,M1,10.63833333,0.766499996
M1_2,1,LB,M1,10.81563889,0.779299974
M1_2,1,LB,M1,10.99294444,0.788699985
M1_2,1,LB,M1,11.17025,0.800999999
M1_2,1,LB,M1,11.34755556,0.808799982
M1_2,1,LB,M1,11.52486111,0.818199992
M1_2,1,LB,M1,11.70216667,0.829999983
M1_2,1,LB,M1,11.87947222,0.837700009
M1_2,1,LB,M1,12.05677778,0.84859997
M1_2,1,LB,M1,12.23408333,0.859200001
M1_2,1,LB,M1,12.41138889,0.869199991
M1_2,1,LB,M1,12.58869444,0.879000008
M1_2,1,LB,M1,12.766,0.89139998
M1_2,1,LB,M1,12.94330556,0.901899993
M1_2,1,LB,M1,13.12061111,0.909699976
M1_2,1,LB,M1,13.29791667,0.920000017
M1_2,1,LB,M1,13.47522222,0.926699996
M1_2,1,LB,M1,13.65252778,0.935599983
M1_2,1,LB,M1,13.82983333,0.943700016
M1_2,1,LB,M1,14.00713889,0.951499999
M1_2,1,LB,M1,14.18444444,0.958899975
M1_2,1,LB,M1,14.36175,0.965600014
M1_2,1,LB,M1,14.53905556,0.973100007
M1_2,1,LB,M1,14.71636111,0.98119998
M1_2,1,LB,M1,14.89366667,0.987800002
M1_2,1,LB,M1,15.07097222,0.995999992
M1_2,1,LB,M1,15.24827778,0.997600019
M1_2,1,LB,M1,15.42558333,1.007300019
M1_2,1,LB,M1,15.60288889,1.014199972
M1_2,1,LB,M1,15.78019444,1.017199993
M1_2,1,LB,M1,15.9575,1.022400022
M1_2,1,LB,M1,16.13480556,1.028399944
M1_2,1,LB,M1,16.31211111,1.032600045
M1_2,1,LB,M1,16.48941667,1.036900043
M1_2,1,LB,M1,16.66672222,1.041200042
M1_2,1,LB,M1,16.84402778,1.047000051
M1_2,1,LB,M1,17.02133333,1.048099995
M1_2,1,LB,M1,17.19863889,1.056399941
M1_2,1,LB,M1,17.37594444,1.06099999
M1_2,1,LB,M1,17.55325,1.0625
M1_2,1,LB,M1,17.73055556,1.066300035
M1_2,1,LB,M1,17.90786111,1.071799994
M1_2,1,LB,M1,18.08516667,1.073699951
M1_2,1,LB,M1,18.26247222,1.074000001
M1_2,1,LB,M1,18.43977778,1.079200029
M1_2,1,LB,M1,18.61708333,1.080000043
M1_2,1,LB,M1,18.79438889,1.084300041
M1_2,1,LB,M1,18.97169444,1.086799979
M1_2,1,LB,M1,19.149,1.091799974
M1_2,1,LB,M1,19.32630556,1.092300057
M1_2,1,LB,M1,19.50361111,1.095000029
M1_2,1,LB,M1,19.68091667,1.09829998
M1_2,1,LB,M1,19.85822222,1.100000024
M1_2,1,LB,M1,20.03552778,1.104099989
M1_2,1,LB,M1,20.21283333,1.105399966
M1_2,1,LB,M1,20.39013889,1.108999968
M1_2,1,LB,M1,20.56744444,1.113100052
M1_2,1,LB,M1,20.74475,1.117699981
M1_2,1,LB,M1,20.92205556,1.118399978
M1_2,1,LB,M1,21.09936111,1.118999958
M1_2,1,LB,M1,21.27666667,1.12650001
M1_2,1,LB,M1,21.45397222,1.123399973
M1_2,1,LB,M1,21.63127778,1.131199956
M1_2,1,LB,M1,21.80858333,1.132799983
M1_2,1,LB,M1,21.98588889,1.128600001
M1_2,1,LB,M1,22.16319444,1.132200003
M1_2,1,LB,M1,22.3405,1.138299942
M1_2,1,LB,M1,22.51780556,1.136600018
M1_2,1,LB,M1,22.69511111,1.145200014
M1_2,1,LB,M1,22.87241667,1.140599966
M1_2,1,LB,M1,23.04972222,1.139999986
M1_2,1,LB,M1,23.22702778,1.14260006
M1_2,1,LB,M1,23.40433333,1.144400001
M1_2,1,LB,M1,23.58163889,1.151000023
M1_2,1,LB,M1,23.75894444,1.144000053
M1_2,1,LB,M1,23.93625,1.149799943
M1_2,1,LB,M1,24.11355556,1.145499945
M1_2,1,LB,M1,24.29086111,1.144299984
M1_2,1,LB,M1,24.46816667,1.148200035
M1_2,1,LB,M1,24.64547222,1.15199995
M1_2,1,LB,M1,24.82277778,1.152099967
M1_2,1,LB,M1,25.00008333,1.150200009
M1_2,1,LB,M1,25.17738889,1.151900053
M1_2,1,LB,M1,25.35469444,1.15079999
M1_2,1,LB,M1,25.532,1.152699947
M1_2,1,LB,M1,25.70930556,1.154099941
M1_2,1,LB,M1,25.88661111,1.155200005
M1_2,1,LB,M1,26.06391667,1.155599952
M1_2,1,LB,M1,26.24122222,1.154199958
M1_2,1,LB,M1,26.41852778,1.154800057
M1_2,1,LB,M1,26.59583333,1.156000018
M1_2,1,LB,M1,26.77313889,1.156100035
M1_2,1,LB,M1,26.95044444,1.156599998
M1_2,1,LB,M1,27.12775,1.158800006
M1_2,1,LB,M1,27.30505556,1.156800032
M1_2,1,LB,M1,27.48236111,1.156900048
M1_2,1,LB,M1,27.65966667,1.157899976
M1_2,1,LB,M1,27.83697222,1.156599998
M1_2,1,LB,M1,28.01427778,1.153699994
M1_2,1,LB,M1,28.19158333,1.152999997
M1_2,1,LB,M1,28.36888889,1.157099962
M1_2,1,LB,M1,28.54619444,1.156599998
M1_2,1,LB,M1,28.7235,1.151000023
M1_2,1,LB,M1,28.90080556,1.15260005
M1_2,1,LB,M1,29.07811111,1.14989996
M1_2,1,LB,M1,29.25541667,1.149199963
M1_2,1,LB,M1,29.43272222,1.148300052
M1_2,1,LB,M1,29.61002778,1.147099972
M1_2,1,LB,M1,29.78733333,1.148599982
M1_2,1,LB,M1,29.96463889,1.147699952
M1_2,1,LB,M1,30.14194444,1.142799973
M1_2,1,LB,M1,30.31925,1.144899964
M1_2,1,LB,M1,30.49655556,1.142099977
M1_2,1,LB,M1,30.67386111,1.14260006
M1_2,1,LB,M1,30.85116667,1.138100028
M1_2,1,LB,M1,31.02847222,1.136000037
M1_2,1,LB,M1,31.20577778,1.132799983
M1_2,1,LB,M1,31.38308333,1.13440001
M1_2,1,LB,M1,31.56038889,1.130300045
M1_2,1,LB,M1,31.73769444,1.129199982
M1_2,1,LB,M1,31.915,1.12530005
M1_2,1,LB,M1,32.09230556,1.127200007
M1_2,1,LB,M1,32.26961111,1.119899988
M1_2,1,LB,M1,32.44691667,1.118100047
M1_2,1,LB,M1,32.62422222,1.114500046
M1_2,1,LB,M1,32.80152778,1.112100005
M1_2,1,LB,M1,32.97883333,1.108500004
M1_2,1,LB,M1,33.15613889,1.10679996
M1_2,1,LB,M1,33.33344444,1.101400018
M1_2,1,LB,M1,33.51075,1.098199964
M1_2,1,LB,M1,33.68805556,1.097800016
M1_2,1,LB,M1,33.86536111,1.095900059
M1_2,1,LB,M1,34.04266667,1.093199968
M1_2,1,LB,M1,34.21997222,1.090899944
M1_2,1,LB,M1,34.39727778,1.090999961
M1_2,1,LB,M1,34.57458333,1.089100003
M1_2,1,LB,M1,34.75188889,1.086599946
M1_2,1,LB,M1,34.92919444,1.084900022
M1_2,1,LB,M1,35.1065,1.084900022
M1_2,1,LB,M1,35.28380556,1.080899954
M1_2,1,LB,M1,35.46111111,1.082700014
M1_2,1,LB,M1,35.63841667,1.077700019
M1_2,1,LB,M1,35.81572222,1.08039999
M1_2,1,LB,M1,35.99302778,1.078500032
M1_2,1,LB,M1,36.17033333,1.072999954
M1_2,1,LB,M1,36.34763889,1.068199992
M1_2,1,LB,M1,36.52494444,1.063300014
M1_2,1,LB,M1,36.70225,1.056499958
M1_2,1,LB,M1,36.87955556,1.054100037
M1_2,1,LB,M1,37.05686111,1.048400044
M1_2,1,LB,M1,37.23416667,1.041399956
M1_2,1,LB,M1,37.41147222,1.03550005
M1_2,1,LB,M1,37.58877778,1.029399991
M1_2,1,LB,M1,37.76608333,1.02670002
M1_2,1,LB,M1,37.94338889,1.020499945
M1_2,1,LB,M1,38.12069444,1.015900016
M1_2,1,LB,M1,38.298,1.007300019
M1_2,1,LB,M1,38.47530556,1.002400041
M1_2,1,LB,M1,38.65261111,0.998399973
M1_2,1,LB,M1,38.82991667,0.994799972
M1_2,1,LB,M1,39.00722222,0.987999976
M1_2,1,LB,M1,39.18452778,0.980400026
M1_2,1,LB,M1,39.36183333,0.977500021
M1_2,1,LB,M1,39.53913889,0.971700013
M1_2,1,LB,M1,39.71644444,0.966300011
M1_2,1,LB,M1,39.89375,0.961600006
M1_2,1,LB,M1,40.07105556,0.95599997
M1_2,1,LB,M1,40.24836111,0.950900018
M1_2,1,LB,M1,40.42566667,0.946399987
M1_2,1,LB,M1,40.60297222,0.940999985
M1_2,1,LB,M1,40.78027778,0.935599983
M1_2,1,LB,M1,40.95758333,0.92900002
M1_2,1,LB,M1,41.13488889,0.924700022
M1_2,1,LB,M1,41.31219444,0.91839999
M1_2,1,LB,M1,41.4895,0.910700023
M1_2,1,LB,M1,41.66680556,0.906899989
M1_2,1,LB,M1,41.84411111,0.90140003
M1_2,1,LB,M1,42.02141667,0.898000002
M1_2,1,LB,M1,42.19872222,0.892499983
M1_2,1,LB,M1,42.37602778,0.886200011
M1_2,1,LB,M1,42.55333333,0.879999995
M1_2,1,LB,M1,42.73063889,0.875100017
M1_2,1,LB,M1,42.90794444,0.866599977
M1_2,1,LB,M1,43.08525,0.860400021
M1_2,1,LB,M1,43.26255556,0.856700003
M1_2,1,LB,M1,43.43986111,0.867900014
M1_2,1,LB,M1,43.61716667,0.869599998
M1_2,1,LB,M1,43.79447222,0.862299979
M1_2,1,LB,M1,43.97177778,0.845899999
M1_2,1,LB,M1,44.14908333,0.840900004
M1_2,1,LB,M1,44.32638889,0.832099974
M1_2,1,LB,M1,44.50369444,0.827099979
M1_2,1,LB,M1,44.681,0.823700011
M1_2,1,LB,M1,44.85830556,0.814999998
M1_2,1,LB,M1,45.03561111,0.807500005
M1_2,1,LB,M1,45.21291667,0.800599992
M1_2,1,LB,M1,45.39022222,0.796299994
M1_2,1,LB,M1,45.56752778,0.788999975
M1_2,1,LB,M1,45.74483333,0.783500016
M1_2,1,LB,M1,45.92213889,0.780499995
M1_2,1,LB,M1,46.09944444,0.774299979
M1_2,1,LB,M1,46.27675,0.762899995
M1_2,1,LB,M1,46.45405556,0.759299994
M1_2,1,LB,M1,46.63136111,0.755599976
M1_2,1,LB,M1,46.80866667,0.748300016
M1_2,1,LB,M1,46.98597222,0.742699981
M1_2,1,LB,M1,47.16327778,0.735899985
M1_2,1,LB,M1,47.34058333,0.726800025
M1_2,1,LB,M1,47.51788889,0.718800008
M1_2,1,LB,M1,47.69519444,0.71450001
M1_2,1,LB,M1,47.8725,0.712000012
M1_2,1,LB,M1,48.04980556,0.708500028
blank_1,1,N-Acetyl-D-Glucosamine,blank,0,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,0.177305556,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,0.354611111,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,0.531916667,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,0.709222222,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,0.886527778,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,1.063833333,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,1.241138889,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,1.418444444,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,1.59575,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,1.773055556,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,1.950361111,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,2.127666667,0.083800003
blank_1,1,N-Acetyl-D-Glucosamine,blank,2.304972222,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,2.482277778,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,2.659583333,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,2.836888889,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,3.014194444,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,3.1915,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,3.368805556,0.083800003
blank_1,1,N-Acetyl-D-Glucosamine,blank,3.546111111,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,3.723416667,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,3.900722222,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,4.078027778,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,4.255333333,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,4.432638889,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,4.609944444,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,4.78725,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,4.964555556,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,5.141861111,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,5.319166667,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,5.496472222,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,5.673777778,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,5.851083333,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,6.028388889,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,6.205694444,0.083700001
blank_1,1,N-Acetyl-D-Glucosamine,blank,6.383,0.083800003
blank_1,1,N-Acetyl-D-Glucosamine,blank,6.560305556,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,6.737611111,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,6.914916667,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,7.092222222,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,7.269527778,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,7.446833333,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,7.624138889,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,7.801444444,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,7.97875,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,8.156055556,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,8.333361111,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,8.510666667,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,8.687972222,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,8.865277778,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,9.042583333,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,9.219888889,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,9.397194444,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,9.5745,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,9.751805556,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,9.929111111,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,10.10641667,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,10.28372222,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,10.46102778,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,10.63833333,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,10.81563889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,10.99294444,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,11.17025,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,11.34755556,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,11.52486111,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,11.70216667,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,11.87947222,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,12.05677778,0.084799998
blank_1,1,N-Acetyl-D-Glucosamine,blank,12.23408333,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,12.41138889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,12.58869444,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,12.766,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,12.94330556,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,13.12061111,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,13.29791667,0.084899999
blank_1,1,N-Acetyl-D-Glucosamine,blank,13.47522222,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,13.65252778,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,13.82983333,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,14.00713889,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,14.18444444,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,14.36175,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,14.53905556,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,14.71636111,0.084899999
blank_1,1,N-Acetyl-D-Glucosamine,blank,14.89366667,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,15.07097222,0.084799998
blank_1,1,N-Acetyl-D-Glucosamine,blank,15.24827778,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,15.42558333,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,15.60288889,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,15.78019444,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,15.9575,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,16.13480556,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,16.31211111,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,16.48941667,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,16.66672222,0.085100003
blank_1,1,N-Acetyl-D-Glucosamine,blank,16.84402778,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,17.02133333,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,17.19863889,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,17.37594444,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,17.55325,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,17.73055556,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,17.90786111,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,18.08516667,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,18.26247222,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,18.43977778,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,18.61708333,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,18.79438889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,18.97169444,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,19.149,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,19.32630556,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,19.50361111,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,19.68091667,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,19.85822222,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,20.03552778,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,20.21283333,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,20.39013889,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,20.56744444,0.085000001
blank_1,1,N-Acetyl-D-Glucosamine,blank,20.74475,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,20.92205556,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,21.09936111,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,21.27666667,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,21.45397222,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,21.63127778,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,21.80858333,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,21.98588889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,22.16319444,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,22.3405,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,22.51780556,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,22.69511111,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,22.87241667,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,23.04972222,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,23.22702778,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,23.40433333,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,23.58163889,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,23.75894444,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,23.93625,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,24.11355556,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,24.29086111,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,24.46816667,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,24.64547222,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,24.82277778,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,25.00008333,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,25.17738889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,25.35469444,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,25.532,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,25.70930556,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,25.88661111,0.0836
blank_1,1,N-Acetyl-D-Glucosamine,blank,26.06391667,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,26.24122222,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,26.41852778,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,26.59583333,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,26.77313889,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,26.95044444,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,27.12775,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,27.30505556,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,27.48236111,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,27.65966667,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,27.83697222,0.084600002
blank_1,1,N-Acetyl-D-Glucosamine,blank,28.01427778,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,28.19158333,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,28.36888889,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,28.54619444,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,28.7235,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,28.90080556,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,29.07811111,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,29.25541667,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,29.43272222,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,29.61002778,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,29.78733333,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,29.96463889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,30.14194444,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,30.31925,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,30.49655556,0.084700003
blank_1,1,N-Acetyl-D-Glucosamine,blank,30.67386111,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,30.85116667,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,31.02847222,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,31.20577778,0.083999999
blank_1,1,N-Acetyl-D-Glucosamine,blank,31.38308333,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,31.56038889,0.0836
blank_1,1,N-Acetyl-D-Glucosamine,blank,31.73769444,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,31.915,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,32.09230556,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,32.26961111,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,32.44691667,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,32.62422222,0.083899997
blank_1,1,N-Acetyl-D-Glucosamine,blank,32.80152778,0.083400004
blank_1,1,N-Acetyl-D-Glucosamine,blank,32.97883333,0.084200002
blank_1,1,N-Acetyl-D-Glucosamine,blank,33.15613889,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,33.33344444,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,33.51075,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,33.68805556,0.084100001
blank_1,1,N-Acetyl-D-Glucosamine,blank,33.86536111,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,34.04266667,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,34.21997222,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,34.39727778,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,34.57458333,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,34.75188889,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,34.92919444,0.084399998
blank_1,1,N-Acetyl-D-Glucosamine,blank,35.1065,0.0845
blank_1,1,N-Acetyl-D-Glucosamine,blank,35.28380556,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,35.46111111,0.084299996
blank_1,1,N-Acetyl-D-Glucosamine,blank,35.63841667,0.084200002
